name,foods,score,kind
超级下饭鱼香肉丝（不辣版）,肉丝、黑木耳、胡萝卜、青椒、葱（大葱）姜蒜末、豆瓣酱、腌肉材料如下：、白胡椒粉、料酒、淀粉、生抽、老抽、酱汁材料43221如下：、香醋、白砂糖、生抽、清水、淀粉、以上“勺”是指家家都有的陶瓷汤勺,8.2,快手菜
凉拌茄子这样做，堪称米饭杀手,茄子、小米椒、蒜、生抽、醋、小葱、白糖、辣椒油、盐、花椒、食用油,8.0,快手菜
15分钟搞定【蒜蓉粉丝蒸龙利鱼】，入夏前多吃它准能瘦！,龙利鱼/沙巴鱼、金针菇、粉丝、姜米、香菜/香葱、小米辣、剁椒酱、蒜瓣半颗/独蒜、盐、米酒、生抽、蚝油、糖、香油、花生油、花椒油,8.3,快手菜
清炒南瓜,南瓜、蒜、糖、盐、油,1,快手菜
白菜的无敌好吃做法,白菜、粉条、五花肉、姜、蒜、十三香、盐、生抽、料酒、香菜,8.4,快手菜
鲜掉眉毛口蘑汤,口蘑、葱、盐、适用油,8.0,快手菜
5分钟上桌的蚝油生菜,生菜、蒜、盐、生抽、蚝油、白糖、油、具体量见下文,8.1,快手菜
极简少油地三鲜,茄子、土豆、青椒、蒜、葱、生抽、糖、陈醋、蚝油、水、淀粉,8.6,快手菜
肉末嫩豆腐｜嫩滑口感爽口！这道快手菜超级下饭！！（减脂少油版）,嫩豆腐、肉末、（浸泡）干香菇、小米辣、葱花、水淀粉、海天酱油、盐、食用油,8.0,快手菜
电饭锅焖鸡腿（懒人快手菜）,鸡腿、洋葱、小葱、姜、水、腌料：、老抽、生抽、料酒、糖、芝麻香油、盐、胡椒粉,8.5,快手菜
这绝对是秋葵颜值最高的做法，好看又好吃，端上桌最先光盘,土豆、秋葵、胡椒粉、食用盐、生抽、蚝油、淀粉,8.3,快手菜
下饭神器蒜苔粒炒肉碎,肉末(猪肉/牛肉都可)、蒜苔、生抽、老抽、料酒、姜、蒜、豆瓣酱,0,快手菜
㊙️一人食|饭店风味番茄炒蛋做法揭秘,鸡蛋、西红柿、香葱、盐、糖、蚝油、酱油、味精、白醋,8.5,快手菜
巨开胃‼️酸辣凉拌面‼️劲道爽滑，10分钟搞定，简单快手‼,黄瓜、香菜、生抽、面条、芝麻、糖、辣椒酱、蒜末、小米辣、米醋、花生米、辣椒粉,8.5,快手菜
腊味煲仔饭，20分钟饭菜同出,籼米（粘米）、广式腊肉、广式腊肠、猪油（或其他油脂）、花生油（或其他油脂）、广东菜心（或其他青菜）、小葱、=====配置酱油=====、砂糖、开水、耗油、生抽、鱼露、老抽（调节成品颜色）,9.2,快手菜
辣炒鸡胸肉，快手菜超下饭,鸡胸肉、湖南椒、小米椒、蒜、生抽、油、盐、老抽、淀粉、糖,8.3,快手菜
吃不够的蒜香鸡腿,鸡腿肉、蒜末、盐、生抽、干辣椒、青椒、玉米淀粉,8.2,快手菜
空气炸锅包浆豆腐,包浆豆腐、辣椒面、花椒粉、盐、花生碎、折耳根（鱼腥草）、大头菜/榨菜、小葱、食用油,9.4,快手菜
晚饭吃什么最家常最简单最好吃集合,随意,16,快手菜
停不下来快手韩式拌杂菜,鸡蛋、胡萝卜、菠菜、干香菇、干木耳、洋葱、猪肉糜、生姜、料酒、粉条、豆芽、酱汁、酱油、芝麻油、糖（不爱甜放半勺）、盐、芝麻、日式拌饭芝麻海苔、黑胡椒,8.3,快手菜
比肉还好吃的干煸豆角,豆角、盐、蒜、花椒、葱、干辣椒、白芝麻,0,快手菜
健康低脂凉拌菜—菠菜可以这样吃,菠菜、鸡蛋、花生、香油、盐、蒜、蚝油、白芝麻,7.7,快手菜
香煎老豆腐,豆腐、生抽、蚝油、鸡蛋、白糖,8.3,快手菜
邻居抢着来我家吃土豆香肠炒饭，原来这么香！,米饭、鸡蛋、香肠、土豆、生抽、老抽、蚝油、白糖,8.1,快手菜
两个秘诀教你蒸出完美的鸡蛋羹,鸡蛋、温水、盐、生抽,8.6,快手菜
豆皮这样做，一锅米饭不够吃呀,干豆皮（千张）、青红椒,0,快手菜
你是个成熟的南瓜了，该学会自己跳进锅里变成南瓜汤了,南瓜、盐、腊肉、洋葱、奶油、胡椒粉、肉豆蔻粉、盐,9.1,快手菜
酸爽开胃，番茄巴沙鱼,西红柿、巴沙鱼、小葱、大蒜、金针菇,9.0,快手菜
0失败香酥杏鲍菇,杏鲍菇、鸡蛋、面粉、淀粉、盐、鸡精、十三香、清水、油,8.1,快手菜
黄瓜柠檬气泡水！超人气网红饮料！夏日消暑，美白消水肿，减肥祛湿气,黄瓜、柠檬、苏打水、蜂蜜,0,快手菜
超快手超下饭的葱爆牛肉,牛肉、大葱、耗油、白糖、蒜末,8.5,快手菜
懒人版“胡椒虾”，没有秘诀没有特别调料超简单超好味而且适合宴客,九节虾、酱油、盐、黑胡椒、料酒,8.7,快手菜
简易不简单的肥牛饭,肥牛、洋葱、胡萝卜、西兰花、蚝油、生抽、白糖、料酒、盐、淀粉、煮鸡蛋一枚,8.2,快手菜
香煎无骨鸡腿（鸡腿去骨方法）,鸡四分之一腿、盐、料酒、蚝油、胡椒粉、生抽、葱、姜、洋葱丁、白糖,8.8,快手菜
菠萝咕咾肉（少油版）,梅花肉、菠萝、鸡蛋、甜椒、白胡椒粉、盐、生抽、淀粉、五香粉、料酒、小苏打、面粉、生姜粉、油、糖醋汁用量⬇️、蕃茄酱、白醋、淀粉、白糖、水,8.3,快手菜
糊塌子（西葫芦煎饼）,西葫芦、鸡蛋、普通中筋面粉、葱、盐、白胡椒粉、食用油、蒜、盐、生抽、香醋或米醋、芝麻香油、水,8.7,快手菜
酱油鸡（豉油鸡），新手也能驾驭自如,鸡、葱结、姜、八角、花椒、酱油、冰糖、耗油、盐、水、料酒,8.8,快手菜
火山土豆泥,土豆、混合蔬菜粒、肉末、水发香菇、姜蒜末、黑胡椒粉、盐、糖、生抽、老抽、蚝油、水淀粉,8.1,快手菜
蒜蓉空心菜,空心菜、大蒜、盐、色拉油,0,快手菜
焦香洋葱口蘑蛋焗欧包【健康一锅端】,白洋葱、口蘑、味淋、水、盐、爱乐甜零卡糖、木鱼花、海鲜酱油、生食蛋、欧包、帕玛森干酪或马苏里拉奶酪、欧芹碎、现磨黑胡椒,9.7,快手菜
可以喝的健康麻辣烫,随便一个火锅底料、牛奶、芝麻酱、葱段、大蒜、盐、鸡精、蚝油,8.3,快手菜
5分钟快手菜❗️巨下饭的酸辣娃娃菜，酸辣开胃❗️,娃娃菜、大蒜、姜、小米椒,7.9,快手菜
宝宝食谱---清新玉米粒炒虾仁,甜玉米粒、黄瓜、虾仁、盐,8.5,快手菜
“挑战100道家常菜”—荤素海鲜都有，不重样～,家常菜居多,1,快手菜
酸奶自制茅屋奶酪，乳清不酸不浪费！健身推荐，超简单,自制酸奶或市售原味冷藏酸奶、纯牛奶（全脂脱脂均可）、盐、滤网、棉布、碗/盆（接乳清用）、绞肉机/搅拌机/破壁机/搅拌杯,8.7,快手菜
杏鲍菇最最好吃的做法,杏鲍菇,7.9,快手菜
蒜蓉蒸金针菇,金针菇、蒜、色拉油、盐、鲜味生抽、麻油、葱花、糖,8.4,快手菜
水汆肉丸子❗️（肉丸鲜嫩不柴有技巧）生汆丸子汤,猪肉、白胡椒粉、姜粉、盐、蚝油、白糖、玉米淀粉、香菜、金针菇、千禧果、芝麻香油,0,快手菜
孩子能吃两碗饭的一道菜,鲍鱼、老鸡、五花肉、花胶、姜、蒜、大葱、胡椒粒、盐、冰糖、生抽老抽、鸡粉,3,快手菜
超级开胃的酸辣汤❗️10分钟搞定,嫩豆腐、木耳、西红柿、鸡蛋、香菇、火腿肠、小葱香菜,7.7,快手菜
不加一滴水超美味的番茄土豆炖牛肉（懒人菜）,牛肉、西红柿、洋葱、小土豆、胡萝卜、盐,8.6,快手菜
生酮鸡蛋饼（超快手，无需任何粉类）,鸡蛋、黄油、盐、虾仁、黑胡椒、欧芹碎、淡奶油、小葱,9.0,快手菜
我家排骨从不红烧，加一些大蒜，出锅香喷喷，孩子吃完舔手指,肋排、大蒜、生姜、食用盐、白胡椒粉、耗油、玉米淀粉,7.6,快手菜
张亮版酥脆炸薯条，不用煮，不用蒸，直接炸，比外面卖的还好吃,土豆、油、盐、玉米淀粉,8.7,快手菜
葱油鸡（姜葱鸡）简单做法全，详细到没下过厨都会做,鸡、葱、红葱头、姜、生抽、盐、白胡椒粉,7.9,快手菜
肉片橄榄菜炒刀豆,肉片或肉末、刀豆、橄榄菜、油、糖、生抽、料酒、盐,0,快手菜
妈妈👩教我做的皮蛋瘦肉粥🥣简单快捷美味😋,皮蛋、大米、里脊、小葱、姜、小油菜、生抽、淀粉、盐,8.4,快手菜
脆皮虾,虾、淀粉、面粉、泡打粉、色拉油、葱、生姜、盐、味精、料酒,9.3,快手菜
好吃到尖叫的酸辣鸡爪,鸡爪、生姜、料酒、大蒜、辣椒、盐、柠檬、冰糖、生抽、蚝油、米醋、陈醋、白糖、芝麻香油,8.3,快手菜
味噌姜汁豆腐虾仁橙香温沙拉【优质蛋白质】,老豆腐、虾仁、橙子、生菜、味噌、韩式辣椒酱、生姜、饮用水、海鲜酱油,9.4,快手菜
万能麻酱蘸料，好吃到停不下来。吉祥馄饨的麻酱蘸料。,蚝油、糖、酱油、麻酱,8.8,快手菜
快手脆皮鸡腿,鸡大腿、盐、孜然辣椒,8.6,快手菜
跟妈妈偷学的芋儿鸡，老公说可以去开店了,鸡腿、芋头、蒜、姜、葱段、青红椒、花椒、干辣椒、八角、郫县豆瓣、生抽、老抽、糖、盐,8.4,快手菜
蛋黄虾仁豆腐,咸蛋黄、嫩豆腐、玉米豌豆胡萝卜粒、虾仁、盐、小葱、玉米淀粉,0,快手菜
麦当劳的简易版苹果派，在家用馄饨皮就能做！,苹果、馄饨皮、黄油、糖、淀粉、水,8.9,快手菜
鱼香肉丝,猪腿肉、泡椒、姜、蒜、葱、水发木耳、胡萝卜、白糖、香醋(保宁醋/镇江香醋)、老抽、生抽、盐、清汤、淀粉,8.3,快手菜
（无敌详细）做了四十年闽南咸饭的奶奶的秘方,大米（这里推荐泰国香米哦）、干香菇、肥瘦1:1刚好的五花肉、胡萝卜、葱花、酱油（生抽）、料酒、盐、鸡精,8.3,快手菜
㊙️自制花甲粉丝煲比外卖还好吃,花甲、粉丝（我用龙口粉丝）、蒜末、火锅底料、豆瓣酱（郫县豆瓣酱效果好）、陈醋，糖，麻油、耗油和生抽、水、小米辣，香菜、金针菇,8.5,快手菜
莲藕肉丸子~,猪肉馅、莲藕、鸡蛋、甘汁园玉米淀粉、葱花、生抽、蚝油、胡椒粉、盐,7.7,快手菜
超下饭的蒜苔炒肉末,蒜苔、肉末、生抽、料酒、淀粉、老抽、盐、蒜、蚝油、小米椒、干辣椒、姜、老干妈,8.5,快手菜
家常葱油制作（绝味葱油面）超详细,食用油、葱、生抽、老抽（红烧酱油）、耗油、芝麻、糖,8.6,快手菜
豆豉鲮鱼油麦菜,油麦菜、豆豉鲮鱼、小米辣、生抽、糖、料酒,0,快手菜
香煎豆腐（好吃到姥姥家）,豆腐（不是盒装）、鸡蛋、蒜瓣、生抽、蚝油、白糖、葱、胡椒粉、小米椒、清水,8.2,快手菜
豉油皇炒面，最详细的教程，家常做法,===泡发面条===、全蛋面、花生油、盐、===配料===、绿豆芽、葱、韭黄、===豉油皇===、砂糖、热水、生抽、老抽、鱼露、蚝油、===炒料===、花生油、猪油,8.8,快手菜
农家一碗香,猪梅头肉、鸡蛋、螺丝椒、红辣椒、蒜、姜、豆豉、生抽、盐、糖、老抽、——腌肉料——、淀粉、白胡椒粉、盐、生抽、料酒、食用油,1,快手菜
秒杀吉野家的照烧肥牛,肥牛、洋葱、胡萝卜、蒜片、白糖、生抽、蚝油、淀粉、黑椒粒,8.2,快手菜
海鲜菇豆腐汤，超简单，晚上喝一碗暖暖的🍲,海鲜菇、嫩豆腐、鸡蛋、生抽、耗油、盐、葱花、胡椒粉,8.2,快手菜
韩式烤肉，辣酱五花肉，减肥人群甚入，辣烤五花肉,五花肉、大蒜、生抽、蜂蜜或者白糖、韩式太阳草辣椒酱、芝麻油,8.5,快手菜
蒸蒸日上,鸡蛋、日本豆腐、大虾、大葱、生姜、红椒、蒸鱼豉油、盐,7.7,快手菜
【优质碳水】鸡胸肉蔬菜全麦饼｜健康•减脂,全麦面粉、鸡胸肉、胡萝卜、黄瓜、鸡蛋、食盐,0,快手菜
咸鲜可口的青红椒炒鸡丁,鸡胸、青红椒、姜葱蒜、料酒、淀粉、生抽、老抽、蚝油、盐糖,8.4,快手菜
空气炸锅烤世界（大全）,孜然粉、辣椒粉、蚝油、酱油、白糖、草原红太阳烧烤酱、油、（蒜末）、（白芝麻）、蒜末白芝麻,8.4,快手菜
10分钟速成💨空心烧饼,中筋面粉、温水、盐、玉米油、糖、馅料、熟面粉、玉米油、糖、装饰芝麻,8.2,快手菜
十分钟就能吃上的超简单油泼面,刀削面、油菜、小葱、大蒜、食用油、生抽、陈醋、糖、麻油、香油、调味儿辣椒粉,8.3,快手菜
香菇滑鸡,鸡腿肉、香菇、红薯淀粉、美人椒、姜、蒜片、盐、生抽、糖,7.7,快手菜
清蒸鲈鱼,鲈鱼、大葱、姜、蒸鱼豉油、料酒,8.2,快手菜
零失败微波炉烤鸡翅,鸡中翅、生抽、孜然粉、烧烤辣椒粉、盐,0,快手菜
电饭锅排骨土豆焖饭,排骨、胡萝卜、土豆、香菇、八角、桂皮、香叶、葱姜、料酒、生抽、老抽、蚝油、糖、鸡精、大米,8.3,快手菜
零失败的懒人胡萝卜菜卷，味道超棒的补钙素菜卷,胡萝卜、角瓜、虾皮、小葱、豆腐、普通小麦面粉、生抽、花椒粉、胡椒粉、鸡精,8.2,快手菜
茄子焖面,茄子、肉、面、豆瓣酱、耗油、生抽、老抽、白糖、香菜、盐,8.4,快手菜
快手汉堡牛肉饼🍔,牛肉（我用麦德龙买的皓月冰鲜牛臀肉）、洋葱（去腥提味，不吃就不放。）、牛奶（我用的荷高有机全脂）、盐、黑胡椒、黄油（我用的法国总统）、面包屑（我是烤干了一点自己做的欧包捏碎碎了放进去的，你用买的面包糠最方便）,8.4,快手菜
超上瘾的麻酱流汁宽粉,宽粉、调制汁配料、葱蒜沫、芝麻、花生碎、麻酱、水、油、耗油、生抽、香醋、白糖,8.6,快手菜
花开富贵-糖拌西红柿,西红柿、白糖、黄瓜,8.4,快手菜
烤羊肉串,羊肉、生姜末、洋葱、白胡椒粉、孜然粉、鸡蛋、盐、竹签、辣椒粉、孜然粒、熟白芝麻,8.8,快手菜
百吃不厌糖醋里脊/快手菜,里脊肉、盐、白胡椒粉料酒生姜水、蛋清、生粉/淀粉、番茄酱、白糖、白芝麻,7.9,快手菜
小朋友喜欢好下饭的快手可乐鸡翅,鸡翅、红片糖或冰糖粒、可乐、姜、生抽、葱结、食用油、八角、香叶、料酒,8.5,快手菜
蒜香茄子,茄子、独头蒜（其他蒜瓣也行，个人觉得独头蒜更香）、油、盐、生抽,0,快手菜
简单快速剥生栗子,板栗、盐、水,8.8,快手菜
酱汁嫩豆腐,嫩豆腐、番茄酱、陈醋、生抽、淀粉、糖、盐,0,快手菜
年糕-超好吃的做法,年糕、食用油、酱油、葱,10,快手菜
咖喱鸡肉饭（新手也能一次成功）,鸡腿肉、土豆、米饭、洋葱、胡萝卜、好侍百梦多咖喱微辣、生抽、料酒、青豆、玉米、香菇（可选）,8.3,快手菜
成功卤肉饭,五花肉、紫洋葱、香菇、黄心土豆、鸡蛋、鲜味酱油、老抽、白酒、冰糖、八角,8.4,快手菜
蒸贝贝南瓜,贝贝南瓜,8.3,快手菜
鸡胸还可以这样吃~麻辣香,鸡胸肉、杏鲍菇、白芝麻、辣椒面、耗油、生抽、老抽、十三香、料酒、藤椒油、白糖、老姜、菜籽油,8.1,快手菜
香煎巴沙鱼（龙利鱼）,巴沙鱼、姜、盐、黑胡椒、料酒、淀粉、白胡椒、大蒜片、大料、生抽,8.0,快手菜
销魂北非蛋,鸡蛋、西红柿、青椒、红彩椒、洋葱、胡萝卜、口蘑、培根（见小贴士）、大蒜、面包片、香菜、蕃茄酱、现磨海盐、现磨黑胡椒、孜然粉（或小茴香粉）、辣椒粉、橄榄油,8.9,快手菜
夏日减肥汤，鲜到爆炸,鸡蛋、葱、洋葱、鲜虾、冬瓜、海鲜菇,0,快手菜
家庭版麻辣烫,海底捞牛油锅底料、纯牛奶、金针菇、菠菜、西红柿、宽粉条、撒尿牛丸、鱼豆腐、马可波罗火腿肠、姜片、蒜、葱段,8.0,快手菜
手工揉面三分钟，又韧又薄又好包的饺子皮,中筋面粉（普通面粉）、盐、室温水、手粉（额外的普通面粉，防黏用的）,8.7,快手菜
✅第6道快手低脂菜✨清爽美味的柠檬鸡丝🍋鸡胸肉满分吃法💯,鸡胸肉、小米辣、柠檬、料酒、辣椒面，白芝麻，葱末，蒜末、生抽，香醋、蚝油、食盐，白糖,8.0,快手菜
吃不到膻味的比烧烤更好吃的孜然羊肉🐏,油、辣椒粉、孜然粉、胡椒粉、花椒粉、盐、生抽、料酒、耗油、淀粉、白芝麻、鸡蛋、小葱、姜、香菜,8.4,快手菜
【更新】比必胜客好吃太多的【海陆至尊披萨】，制作要点更新，看完操作么么哒！,高筋面粉【面饼】、低筋面粉【面饼】、水【面饼】、橄榄油【面饼】、细砂糖【面饼】、耐高糖酵母【面饼】、盐【面饼】、番茄【红酱】、洋葱【红酱】、大蒜【红酱】、月桂叶【红酱】【它就是香叶】、黑胡椒粉【红酱】、盐【红酱】、糖【红酱】、肉糜【红酱】、熟虾仁、青椒丝、红椒丝、口蘑片、玉米粒、豌豆粒、肉片【种类按自己喜好】、马苏里拉芝士碎、番茄酱【红酱】,8.5,快手菜
家庭版肉夹馍,五花肉、面粉、酵母、鸡蛋、桂皮、花椒、姜、香叶、干橘皮、干辣椒、八角、冰糖、大葱、白糖、老抽、生抽、蚝油、盐、香菜、青椒,8.3,快手菜
低碳生酮90秒微波炉快手美味吐司,鸡蛋、黄油、杏仁粉、泡打粉,8.9,快手菜
简单的炸薯条～,土豆、盐、油、玉米淀粉,0,快手菜
茄子这样做不用去烧烤店吃了，蒜香茄子,茄子、蒜末、姜末、葱白、小米辣、白芝麻、东古一品鲜酱油、香醋、盐、白糖、鸡精、孜然粉、香菜、热油、油,7.8,快手菜
日式蜜汁照烧鸡翅根（好吃到吮指～）,鸡翅根、a生抽、a老抽、a蚝油、a辣酱、a料酒、a蜂蜜、a姜泥、a蒜泥、a水、熟芝麻、植物油,1,快手菜
可可粉制简易巧克力,可可粉、白砂糖、纯净水、动物黄油、鸡蛋黄,8.8,快手菜
㊙️低卡低脂低热量销魂番茄魔芋鲜虾汤，越喝越瘦‼️,魔芋丝、鲜虾、西兰花、胡萝卜、鸡蛋、花生油（玉米油）、料酒、白胡椒粉、盐、太太乐原味鲜、芝麻油,8.5,快手菜
一口入魂的皇冠小米面包,小米粉（自制也可以用高筋面粉代替）、高筋面粉、盐、酵母、细砂糖、橄榄油（或黄油或植物油）、温水、小米（颗粒状）,9.0,快手菜
番茄龙利鱼,龙利鱼、番茄、番茄酱、小葱、橄榄油、盐、玉米淀粉、现磨黑胡椒、糖、姜丝,7.9,快手菜
椒麻避风塘鸡翅,葱伴侣6月香豆瓣酱、葱伴侣椒麻黄豆酱、鸡翅、黑胡椒粉、料酒、蛋黄、淀粉、面包糠、青红小米椒、食用油,8.6,快手菜
